Date,y_test,preds
2022-12-06,305.5599975585937,209.53642
2022-12-07,308.4200134277344,208.05873
2022-12-08,310.260009765625,209.53642
2022-12-09,320.010009765625,209.53642
2022-12-12,315.17999267578125,209.53642
2022-12-13,320.3399963378906,209.53642
2022-12-14,317.8299865722656,209.53642
2022-12-15,290.4100036621094,204.43651
2022-12-16,290.7099914550781,205.13007
2022-12-19,288.29998779296875,204.4124
2022-12-20,288.19000244140625,204.4124
2022-12-21,297.9599914550781,204.43651
2022-12-22,297.75,205.30563
2022-12-23,294.9599914550781,205.30563
2022-12-27,284.1700134277344,204.4124
2022-12-28,276.8800048828125,201.30844
2022-12-29,291.1199951171875,204.4124
2022-12-30,294.8800048828125,204.4124
2023-01-03,294.95001220703125,205.13007
2023-01-04,309.4100036621094,209.53642
2023-01-05,309.70001220703125,209.53642
2023-01-06,315.54998779296875,209.53642
2023-01-09,315.1700134277344,209.53642
2023-01-10,327.5400085449219,209.53642
2023-01-11,327.260009765625,209.53642
2023-01-12,330.1300048828125,209.53642
2023-01-13,332.82000732421875,210.39172
2023-01-17,326.2200012207031,209.53642
2023-01-18,326.3299865722656,209.53642
2023-01-19,315.7799987792969,209.53642
2023-01-20,342.5,214.58908
2023-01-23,357.4200134277344,214.84726
2023-01-24,363.8299865722656,218.1474
2023-01-25,367.9599914550781,218.30464
2023-01-26,364.8699951171875,218.30464
2023-01-27,360.7699890136719,218.1474
2023-01-30,353.1099853515625,216.49364
2023-01-31,353.8599853515625,215.4575
2023-02-01,361.989990234375,217.11127
2023-02-02,366.8900146484375,218.1474
2023-02-03,365.8999938964844,219.37062
2023-02-06,361.4800109863281,218.1474
2023-02-07,362.9500122070313,216.49364
2023-02-08,366.8299865722656,218.1474
2023-02-09,362.5,218.30464
2023-02-10,347.3599853515625,215.4575
2023-02-13,358.57000732421875,215.4575
2023-02-14,359.9599914550781,216.49364
2023-02-15,361.4200134277344,216.49364
2023-02-16,350.7099914550781,216.49364
2023-02-17,347.9599914550781,215.4575
2023-02-21,337.5,214.84726
2023-02-22,334.8800048828125,214.58908
2023-02-23,323.6499938964844,209.53642
2023-02-24,317.1499938964844,209.53642
2023-02-27,323.0299987792969,209.53642
2023-02-28,322.1300048828125,209.53642
2023-03-01,313.4800109863281,209.53642
2023-03-02,311.8800048828125,209.53642
2023-03-03,315.17999267578125,209.53642
2023-03-06,312.0299987792969,209.53642
2023-03-07,308.4700012207031,209.53642
2023-03-08,311.7900085449219,209.53642
2023-03-09,297.7799987792969,209.53642
2023-03-10,292.760009765625,205.13007
2023-03-13,293.510009765625,204.4124
2023-03-14,294.94000244140625,205.13007
2023-03-15,303.7900085449219,207.41812
2023-03-16,310.0599975585937,209.53642
2023-03-17,303.5,209.53642
2023-03-20,305.1300048828125,208.05873
2023-03-21,305.7900085449219,208.05873
2023-03-22,293.8999938964844,207.41812
2023-03-23,320.3699951171875,209.53642
2023-03-24,328.3900146484375,209.53642
2023-03-27,327.6600036621094,210.16202
2023-03-28,323.5199890136719,209.53642
2023-03-29,332.0299987792969,209.82776
2023-03-30,338.42999267578125,214.84726
2023-03-31,345.4800109863281,214.84726
2023-04-03,348.2799987792969,214.84726
2023-04-04,346.75,215.4575
2023-04-05,342.3500061035156,214.84726
2023-04-06,339.3299865722656,214.58908
2023-04-10,338.989990234375,210.39172
2023-04-11,338.2099914550781,214.84726
2023-04-12,331.0299987792969,214.58908
2023-04-13,346.19000244140625,214.84726
2023-04-14,338.6300048828125,214.84726
2023-04-17,332.7200012207031,210.39172
2023-04-18,333.70001220703125,210.39172
2023-04-19,323.1199951171875,209.53642
2023-04-20,325.3500061035156,209.53642
2023-04-21,327.9800109863281,209.53642
2023-04-24,329.0199890136719,209.82776
2023-04-25,322.54998779296875,209.53642
2023-04-26,321.1499938964844,209.53642
2023-04-27,325.8500061035156,209.53642
2023-04-28,329.92999267578125,209.53642
2023-05-01,324.1199951171875,209.53642
2023-05-02,317.54998779296875,209.53642
2023-05-03,319.29998779296875,209.53642
2023-05-04,320.7799987792969,209.53642
2023-05-05,322.760009765625,209.53642
2023-05-08,331.2099914550781,209.53642
2023-05-09,332.1400146484375,210.39172
2023-05-10,335.4200134277344,210.39172
2023-05-11,344.760009765625,214.58908
2023-05-12,339.8900146484375,214.84726
2023-05-15,335.8900146484375,214.84726
2023-05-16,333.75,210.05746
2023-05-17,339.9599914550781,214.58908
2023-05-18,371.2900085449219,217.26851
2023-05-19,365.3599853515625,218.30464
2023-05-22,363.010009765625,218.30464
2023-05-23,355.989990234375,216.49364
2023-05-24,364.8500061035156,218.1474
2023-05-25,359.0,218.1474
2023-05-26,378.8800048828125,220.16196
2023-05-30,392.9800109863281,225.60628
2023-05-31,395.2300109863281,225.2488
2023-06-01,403.1300048828125,225.60628
2023-06-02,400.4700012207031,225.60628
2023-06-05,403.5400085449219,225.60628
2023-06-06,399.2900085449219,225.60628
2023-06-07,399.7699890136719,225.60628
2023-06-08,409.3699951171875,225.60628
2023-06-09,420.0199890136719,225.60628
2023-06-12,423.9700012207031,225.60628
2023-06-13,435.7300109863281,225.60628
2023-06-14,440.8599853515625,230.4991
2023-06-15,445.2699890136719,234.4508
2023-06-16,431.9599914550781,230.4991
2023-06-20,434.7000122070313,226.56496
2023-06-21,424.4500122070313,225.60628
2023-06-22,422.4800109863281,225.60628
2023-06-23,424.0199890136719,225.60628
2023-06-26,415.9400024414063,225.60628
2023-06-27,417.0799865722656,225.60628
2023-06-28,429.8399963378906,225.60628
2023-06-29,428.239990234375,229.54042
2023-06-30,440.489990234375,226.56496
2023-07-03,441.4400024414063,230.4991
2023-07-05,445.8999938964844,234.4508
2023-07-06,438.8399963378906,230.4991
2023-07-07,438.1000061035156,234.4508
2023-07-10,441.7099914550781,234.4508
2023-07-11,440.2099914550781,230.4991
2023-07-12,444.0499877929688,234.4508
2023-07-13,450.3800048828125,234.4508
2023-07-14,441.9100036621094,239.9388
2023-07-17,450.0499877929688,239.9388
2023-07-18,474.7999877929688,239.9388
2023-07-19,477.5899963378906,239.9388
2023-07-20,437.4200134277344,230.4991
2023-07-21,427.5,229.54042
2023-07-24,428.3699951171875,225.60628
2023-07-25,427.7000122070313,225.60628
2023-07-26,422.6700134277344,225.60628
2023-07-27,413.1700134277344,225.60628
2023-07-28,425.7799987792969,225.60628
2023-07-31,438.9700012207031,225.60628
2023-08-01,438.6199951171875,230.4991
2023-08-02,429.7000122070313,229.54042
2023-08-03,431.0,226.56496
2023-08-04,431.6000061035156,229.54042
2023-08-07,440.760009765625,230.4991
2023-08-08,438.2999877929688,234.4508
2023-08-09,428.8999938964844,230.4991
2023-08-10,429.9800109863281,225.60628
2023-08-11,421.6600036621094,225.60628
2023-08-14,427.7799987792969,225.60628
2023-08-15,423.7000122070313,225.60628
2023-08-16,415.4500122070313,225.60628
2023-08-17,403.0,225.60628
2023-08-18,404.5299987792969,225.60628
2023-08-21,408.2900085449219,225.60628
2023-08-22,413.1700134277344,225.60628
2023-08-23,427.5499877929688,225.60628
2023-08-24,406.9299926757813,225.60628
2023-08-25,416.0299987792969,225.60628
2023-08-28,418.05999755859375,225.60628
2023-08-29,429.989990234375,225.60628
2023-08-30,434.6700134277344,225.60628
2023-08-31,433.6799926757813,225.60628
2023-09-01,439.8800048828125,234.4508
2023-09-05,448.6799926757813,239.9388
2023-09-06,445.760009765625,234.4508
2023-09-07,443.1400146484375,234.4508
2023-09-08,442.7999877929688,234.4508
2023-09-11,445.3599853515625,234.4508
2023-09-12,434.6900024414063,234.4508
2023-09-13,412.239990234375,229.54042
2023-09-14,400.489990234375,225.60628
2023-09-15,396.9400024414063,225.60628
2023-09-18,394.3999938964844,225.60628
2023-09-19,396.2000122070313,225.2488
2023-09-20,386.2999877929688,225.2488
2023-09-21,384.1499938964844,225.2488
2023-09-22,379.80999755859375,220.50568
2023-09-25,384.7999877929688,220.97028
2023-09-26,379.25,220.50568
2023-09-27,377.5899963378906,220.50568
2023-09-28,376.3599853515625,219.37062
2023-09-29,377.6000061035156,220.16196
2023-10-02,380.3299865722656,220.50568
2023-10-03,376.75,224.44048
2023-10-04,376.8999938964844,219.37062
2023-10-05,372.5899963378906,219.37062
2023-10-06,381.510009765625,220.16196
2023-10-09,385.9500122070313,220.50568
2023-10-10,373.3200073242188,220.16196
2023-10-11,365.9299926757813,218.30464
2023-10-12,361.2000122070313,218.1474
2023-10-13,355.67999267578125,216.49364
2023-10-16,360.8200073242188,216.49364
2023-10-17,355.7200012207031,216.49364
2023-10-18,346.19000244140625,215.4575
2023-10-19,401.7699890136719,225.60628
2023-10-20,400.9599914550781,225.60628
2023-10-23,406.8399963378906,225.60628
2023-10-24,413.7300109863281,225.60628
2023-10-25,411.25,225.60628
2023-10-26,403.5400085449219,225.60628
2023-10-27,397.8699951171875,225.60628
2023-10-30,410.0799865722656,225.60628
2023-10-31,411.6900024414063,225.60628
2023-11-01,420.1900024414063,225.60628
2023-11-02,424.7099914550781,225.60628
2023-11-03,432.3599853515625,225.60628
2023-11-06,434.739990234375,229.54042
2023-11-07,434.6099853515625,229.54042
2023-11-08,436.6499938964844,233.49213
2023-11-09,435.1499938964844,234.4508
2023-11-10,447.239990234375,234.4508
2023-11-13,444.6199951171875,234.4508
2023-11-14,448.6499938964844,239.9388
2023-11-15,461.9400024414063,239.9388
2023-11-16,466.9500122070313,239.9388
2023-11-17,465.9100036621094,239.9388
2023-11-20,474.4700012207031,239.9388
2023-11-21,474.9500122070313,239.9388
2023-11-22,478.0,239.9388
2023-11-24,479.55999755859375,239.9388
2023-11-27,479.1700134277344,239.9388
2023-11-28,479.0,239.9388
2023-11-29,477.1900024414063,239.9388
2023-11-30,473.9700012207031,239.9388
2023-12-01,465.739990234375,239.9388
2023-12-04,453.8999938964844,239.9388
2023-12-05,455.1499938964844,239.9388
2023-12-06,446.7300109863281,239.9388
2023-12-07,452.0,239.9388
2023-12-08,453.760009765625,239.9388
2023-12-11,459.8900146484375,239.9388
2023-12-12,463.0,239.9388
2023-12-13,479.9800109863281,239.9388
2023-12-14,469.8299865722656,239.9388
2023-12-15,472.05999755859375,239.9388
2023-12-18,486.1199951171875,239.9388
2023-12-19,495.0199890136719,239.9388
2023-12-20,489.2699890136719,239.9388
2023-12-21,491.6099853515625,239.9388
2023-12-22,486.760009765625,239.9388
2023-12-26,491.1900024414063,239.9388
2023-12-27,491.7900085449219,239.9388
2023-12-28,490.510009765625,239.9388
2023-12-29,486.8800048828125,239.9388
2024-01-02,468.5,239.9388
2024-01-03,470.260009765625,239.9388
2024-01-04,474.6700134277344,239.9388
2024-01-05,474.05999755859375,239.9388
2024-01-08,485.0299987792969,239.9388
2024-01-09,482.0899963378906,239.9388
2024-01-10,478.3299865722656,239.9388
2024-01-11,492.2300109863281,239.9388
2024-01-12,492.1600036621094,241.06741
2024-01-16,481.239990234375,239.9388
2024-01-17,480.3299865722656,239.9388
2024-01-18,485.30999755859375,239.9388
2024-01-19,482.9500122070313,239.9388
2024-01-22,485.7099914550781,239.9388
2024-01-23,492.1900024414063,239.9388
2024-01-24,544.8699951171875,248.08858
2024-01-25,562.0,248.08858
2024-01-26,570.4199829101562,253.49686
2024-01-29,575.7899780273438,253.49686
2024-01-30,562.8499755859375,253.49686
2024-01-31,564.1099853515625,253.49686
2024-02-01,567.510009765625,253.49686
2024-02-02,564.6400146484375,253.49686
2024-02-05,562.0599975585938,253.49686
2024-02-06,555.8800048828125,253.49686
2024-02-07,559.2999877929688,253.49686
2024-02-08,558.530029296875,253.49686
2024-02-09,561.3200073242188,253.49686
2024-02-12,557.8499755859375,253.49686
2024-02-13,554.52001953125,248.08858
2024-02-14,579.3300170898438,253.49686
2024-02-15,593.4600219726562,264.36627
2024-02-16,583.9500122070312,264.36627
2024-02-20,575.1300048828125,259.48056
2024-02-21,573.3499755859375,253.49686
2024-02-22,588.469970703125,264.36627
2024-02-23,583.5599975585938,264.36627
2024-02-26,587.6500244140625,264.36627
2024-02-27,601.6699829101562,264.36627
2024-02-28,596.47998046875,264.36627
2024-02-29,602.9199829101562,264.36627
2024-03-01,619.3400268554688,264.36627
2024-03-04,615.8300170898438,264.36627
2024-03-05,598.5,264.36627
2024-03-06,597.6900024414062,264.36627
2024-03-07,608.510009765625,264.36627
2024-03-08,604.8200073242188,264.36627
2024-03-11,600.9299926757812,264.36627
2024-03-12,611.0800170898438,264.36627
2024-03-13,609.4500122070312,264.36627
2024-03-14,613.010009765625,264.36627
2024-03-15,605.8800048828125,264.36627
2024-03-18,618.3900146484375,264.36627
2024-03-19,620.739990234375,264.36627
2024-03-20,627.6900024414062,264.36627
2024-03-21,622.7100219726562,264.36627
2024-03-22,628.010009765625,264.36627
2024-03-25,627.4600219726562,264.36627
2024-03-26,629.239990234375,264.36627
2024-03-27,613.530029296875,264.36627
2024-03-28,607.3300170898438,264.36627
2024-04-01,614.3099975585938,264.36627
2024-04-02,614.2100219726562,264.36627
2024-04-03,630.0800170898438,264.36627
2024-04-04,617.1400146484375,264.36627
2024-04-05,636.1799926757812,264.36627
2024-04-08,628.4099731445312,264.36627
2024-04-09,618.2000122070312,264.36627
2024-04-10,618.5800170898438,264.36627
2024-04-11,628.780029296875,264.36627
2024-04-12,622.8300170898438,264.36627
2024-04-15,607.1500244140625,264.36627
2024-04-16,617.52001953125,264.36627
2024-04-17,613.6900024414062,264.36627
2024-04-18,610.5599975585938,264.36627
2024-04-19,555.0399780273438,253.49686
2024-04-22,554.5999755859375,248.08858
2024-04-23,577.75,253.49686
2024-04-24,555.1199951171875,253.49686
2024-04-25,564.7999877929688,248.08858
2024-04-26,561.22998046875,253.49686
2024-04-29,559.489990234375,253.49686
2024-04-30,550.6400146484375,248.08858
2024-05-01,551.7100219726562,248.08858
2024-05-02,565.1500244140625,253.49686
2024-05-03,579.3400268554688,253.49686
2024-05-06,596.969970703125,264.36627
2024-05-07,606.0,264.36627
2024-05-08,609.469970703125,264.36627
2024-05-09,612.0900268554688,264.36627
2024-05-10,610.8699951171875,264.36627
2024-05-13,616.5900268554688,264.36627
2024-05-14,613.6599731445312,264.36627
2024-05-15,613.52001953125,264.36627
2024-05-16,610.52001953125,264.36627
2024-05-17,621.0999755859375,264.36627
2024-05-20,640.8200073242188,264.36627
2024-05-21,650.6099853515625,264.36627
2024-05-22,640.469970703125,264.36627
2024-05-23,635.6699829101562,264.36627
2024-05-24,646.75,264.36627
2024-05-28,649.0,264.36627
2024-05-29,654.6199951171875,264.36627
2024-05-30,647.6599731445312,264.36627
2024-05-31,641.6199951171875,264.36627
2024-06-03,633.7899780273438,264.36627
2024-06-04,631.6199951171875,264.36627
2024-06-05,650.27001953125,264.36627
2024-06-06,648.52001953125,264.36627
2024-06-07,641.469970703125,264.36627
2024-06-10,644.5,264.36627
2024-06-11,648.5499877929688,264.36627
2024-06-12,650.0599975585938,264.36627
2024-06-13,653.260009765625,264.36627
2024-06-14,669.3800048828125,264.36627
2024-06-17,675.8300170898438,264.36627
2024-06-18,685.6699829101562,264.36627
2024-06-20,679.030029296875,264.36627
2024-06-21,686.1199951171875,264.36627
2024-06-24,669.02001953125,264.36627
2024-06-25,672.4099731445312,264.36627
2024-06-26,677.6900024414062,264.36627
2024-06-27,684.3400268554688,264.36627
2024-06-28,674.8800048828125,264.36627
2024-07-01,673.6099853515625,264.36627
2024-07-02,679.5800170898438,264.36627
2024-07-03,682.510009765625,264.36627
2024-07-05,690.6500244140625,264.36627
2024-07-08,685.739990234375,264.36627
2024-07-09,685.739990234375,264.36627
2024-07-10,677.6500244140625,264.36627
2024-07-11,652.75,264.36627
2024-07-12,647.5999755859375,264.36627
2024-07-15,656.4500122070312,264.36627
2024-07-16,656.3200073242188,264.36627
2024-07-17,647.4600219726562,264.36627
2024-07-18,643.0399780273438,264.36627
2024-07-19,633.3400268554688,264.36627
2024-07-22,647.5,264.36627
2024-07-23,642.760009765625,264.36627
2024-07-24,635.989990234375,264.36627
2024-07-25,634.0900268554688,264.36627
2024-07-26,631.3699951171875,264.36627
2024-07-29,626.9600219726562,264.36627
2024-07-30,622.5800170898438,264.36627
2024-07-31,628.3499755859375,264.36627
2024-08-01,624.8499755859375,264.36627
2024-08-02,613.6400146484375,264.36627
2024-08-05,598.5499877929688,264.36627
2024-08-06,609.5700073242188,264.36627
2024-08-07,611.47998046875,264.36627
2024-08-08,630.3499755859375,264.36627
2024-08-09,633.9400024414062,264.36627
2024-08-12,633.1400146484375,264.36627
2024-08-13,648.02001953125,264.36627
2024-08-14,661.6799926757812,264.36627
2024-08-15,663.219970703125,264.36627
2024-08-16,674.0700073242188,264.36627
2024-08-19,688.530029296875,264.36627
2024-08-20,698.5399780273438,264.36627
2024-08-21,697.1199951171875,264.36627
2024-08-22,688.9600219726562,264.36627
2024-08-23,686.72998046875,264.36627
2024-08-26,688.4400024414062,264.36627
2024-08-27,695.719970703125,264.36627
2024-08-28,683.8400268554688,264.36627
2024-08-29,692.47998046875,264.36627
2024-08-30,701.3499755859375,264.36627
2024-09-03,675.3200073242188,264.36627
2024-09-04,679.6799926757812,264.36627
2024-09-05,683.6199951171875,264.36627
2024-09-06,665.77001953125,264.36627
2024-09-09,675.4199829101562,264.36627
2024-09-10,673.6199951171875,264.36627
2024-09-11,681.469970703125,264.36627
2024-09-12,686.7999877929688,264.36627
2024-09-13,697.0599975585938,264.36627
2024-09-16,696.5,264.36627
2024-09-17,706.9099731445312,264.36627
2024-09-18,690.469970703125,264.36627
2024-09-19,704.3200073242188,264.36627
2024-09-20,701.030029296875,264.36627
2024-09-23,705.3699951171875,264.36627
2024-09-24,722.260009765625,264.36627
2024-09-25,721.5599975585938,264.36627
2024-09-26,711.4299926757812,264.36627
2024-09-27,707.3499755859375,264.36627
2024-09-30,709.27001953125,264.36627
2024-10-01,706.1300048828125,264.36627
2024-10-02,711.0900268554688,264.36627
2024-10-03,706.7999877929688,264.36627
2024-10-04,719.7000122070312,264.36627
2024-10-07,701.9199829101562,264.36627
2024-10-08,721.760009765625,264.36627
2024-10-09,727.4299926757812,264.36627
2024-10-10,730.2899780273438,264.36627
2024-10-11,722.7899780273438,264.36627
2024-10-14,713.0,264.36627
2024-10-15,705.97998046875,264.36627
2024-10-16,702.0,264.36627
2024-10-17,687.6500244140625,264.36627
2024-10-18,763.8900146484375,264.36627
2024-10-21,772.0700073242188,264.36627
2024-10-22,764.239990234375,264.36627
2024-10-23,749.2899780273438,264.36627
2024-10-24,754.5499877929688,264.36627
2024-10-25,754.6799926757812,264.36627
2024-10-28,749.1199951171875,264.36627
2024-10-29,759.4400024414062,264.36627
2024-10-30,753.739990234375,264.36627
2024-10-31,756.030029296875,264.36627
2024-11-01,756.0999755859375,264.36627
2024-11-04,755.510009765625,264.36627
2024-11-05,763.9099731445312,264.36627
2024-11-06,780.2100219726562,264.36627
2024-11-07,796.5399780273438,264.36627
2024-11-08,795.0399780273438,264.36627
2024-11-11,805.4400024414062,264.36627
2024-11-12,819.5,264.36627
2024-11-13,830.469970703125,264.36627
2024-11-14,837.260009765625,264.36627
2024-11-15,823.9600219726562,264.36627
2024-11-18,847.0499877929688,264.36627
2024-11-19,871.3200073242188,264.36627
2024-11-20,883.8499755859375,264.36627
2024-11-21,897.47998046875,264.36627
2024-11-22,897.7899780273438,264.36627
2024-11-25,865.5900268554688,264.36627
2024-11-26,872.5999755859375,264.36627
2024-11-27,877.3400268554688,264.36627
2024-11-29,886.8099975585938,264.36627
2024-12-02,897.739990234375,264.36627
2024-12-03,902.1699829101562,264.36627
2024-12-04,911.0599975585938,264.36627
2024-12-05,917.8699951171876,264.36627
2024-12-06,934.739990234375,264.36627
2024-12-09,913.6900024414062,264.36627
2024-12-10,913.3499755859376,264.36627
2024-12-11,936.5599975585938,264.36627
2024-12-12,925.5499877929688,264.36627
2024-12-13,918.8699951171876,264.36627
2024-12-16,921.0800170898438,264.36627
2024-12-17,919.1300048828124,264.36627
2024-12-18,889.5499877929688,264.36627
2024-12-19,902.0399780273438,264.36627
2024-12-20,909.0499877929688,264.36627
2024-12-23,911.4500122070312,264.36627
2024-12-24,932.1199951171876,264.36627
2024-12-26,924.1400146484376,264.36627
2024-12-27,907.5499877929688,264.36627
2024-12-30,900.4299926757812,264.36627
2024-12-31,891.3200073242188,264.36627
2025-01-02,886.72998046875,264.36627
2025-01-03,881.0499877929688,264.36627
2025-01-06,881.7899780273438,264.36627
2025-01-07,879.1900024414062,264.36627
2025-01-08,875.0,264.36627
2025-01-10,837.6900024414062,264.36627
2025-01-13,840.2899780273438,264.36627
2025-01-14,828.4000244140625,264.36627
2025-01-15,848.260009765625,264.36627
2025-01-16,842.3699951171875,264.36627
2025-01-17,858.0999755859375,264.36627
2025-01-21,869.6799926757812,264.36627
2025-01-22,953.989990234375,264.36627
2025-01-23,984.8599853515624,264.36627
2025-01-24,977.5900268554688,264.36627
2025-01-27,971.8900146484376,264.36627
2025-01-28,971.8300170898438,264.36627
2025-01-29,978.1500244140624,264.36627
2025-01-30,973.239990234375,264.36627
2025-01-31,976.760009765625,264.36627
2025-02-03,978.9400024414062,264.36627
2025-02-04,994.8699951171876,264.36627
2025-02-05,1011.1099853515624,264.36627
2025-02-06,1015.6799926757812,264.36627
2025-02-07,1013.9299926757812,264.36627
2025-02-10,1027.5999755859375,264.36627
2025-02-11,1008.0800170898438,264.36627
2025-02-12,1027.31005859375,264.36627
2025-02-13,1043.68994140625,264.36627
2025-02-14,1058.5999755859375,264.36627
2025-02-18,1035.8499755859375,264.36627
2025-02-19,1043.3299560546875,264.36627
2025-02-20,1024.5400390625,264.36627
2025-02-21,1003.1500244140624,264.36627
2025-02-24,988.469970703125,264.36627
2025-02-25,977.239990234375,264.36627
2025-02-26,990.0599975585938,264.36627
2025-02-27,963.0700073242188,264.36627
2025-02-28,980.5599975585938,264.36627
2025-03-03,973.7000122070312,264.36627
2025-03-04,972.5800170898438,264.36627
2025-03-05,990.9199829101562,264.36627
2025-03-06,906.3599853515624,264.36627
2025-03-07,891.1099853515625,264.36627
2025-03-10,866.6799926757812,264.36627
2025-03-11,895.0999755859375,264.36627
2025-03-12,919.6799926757812,264.36627
2025-03-13,890.1699829101562,264.36627
2025-03-14,918.0,264.36627
2025-03-17,950.02001953125,264.36627
2025-03-18,929.97998046875,264.36627
2025-03-19,959.489990234375,264.36627
2025-03-20,950.8400268554688,264.36627
2025-03-21,960.2899780273438,264.36627
2025-03-24,971.989990234375,264.36627
2025-03-25,997.280029296875,264.36627
2025-03-26,970.6500244140624,264.36627
2025-03-27,976.719970703125,264.36627
2025-03-28,933.8499755859376,264.36627
2025-03-31,932.530029296875,264.36627
2025-04-01,928.3800048828124,264.36627
2025-04-02,935.52001953125,264.36627
2025-04-03,917.0499877929688,264.36627
2025-04-04,855.8599853515625,264.36627
2025-04-07,867.8300170898438,264.36627
2025-04-08,870.4000244140625,264.36627
2025-04-09,945.469970703125,264.36627
2025-04-10,921.1699829101562,264.36627
2025-04-11,918.2899780273438,264.36627
2025-04-14,931.280029296875,264.36627
2025-04-15,976.280029296875,264.36627
2025-04-16,961.6300048828124,264.36627
2025-04-17,973.030029296875,264.36627
2025-04-21,987.9099731445312,264.36627
2025-04-22,1040.3399658203125,264.36627
2025-04-23,1049.5899658203125,264.36627
2025-04-24,1096.8699951171875,264.36627
2025-04-25,1101.530029296875,264.36627
2025-04-28,1110.3800048828125,264.36627
2025-04-29,1125.6400146484375,264.36627
2025-04-30,1131.719970703125,264.36627
2025-05-01,1133.469970703125,264.36627
2025-05-02,1156.489990234375,264.36627
2025-05-05,1134.06005859375,264.36627
2025-05-06,1137.68994140625,264.36627
2025-05-07,1155.4100341796875,264.36627
2025-05-08,1144.4300537109375,264.36627
2025-05-09,1140.219970703125,264.36627
2025-05-12,1110.0,264.36627
2025-05-13,1138.43994140625,264.36627
2025-05-14,1150.989990234375,264.36627
2025-05-15,1177.97998046875,264.36627
2025-05-16,1191.530029296875,264.36627
2025-05-19,1191.6400146484375,264.36627
